OBJECTID,CNTYPT_,NAME,PYNAME,ADCODE93,POINT_X,POINT_Y
1871,2426.000000000000000,晋宁县,Jinning Xian,530122,102.599740000000054,24.673285000000078
1872,2427.000000000000000,澄江县,Dengjiang Xian,532423,102.911220000000071,24.673197000000073
1873,2428.000000000000000,易门县,Yimen Xian,532426,102.149770000000046,24.672621000000049
1874,2429.000000000000000,柳城县,Liucheng Xian,450222,109.236520000000041,24.656956000000037
1875,2430.000000000000000,蕉岭县,Jiaoling Xian,441427,116.170180000000073,24.651356000000078
1876,2431.000000000000000,平乐县,Pingle Xian,452330,110.646500000000060,24.635727000000088
1877,2432.000000000000000,长泰县,Changtai Xian,350625,117.750550000000089,24.620480000000043
1878,2433.000000000000000,凤庆县,Fengqing Xian,533522,99.910980000000052,24.591814000000056
1879,2434.000000000000000,龙陵县,Longling Xian,533024,98.690384000000051,24.590191000000061
1880,2435.000000000000000,连山壮族瑶族自治县,Lianshan Zhuangzu Yaozu Zizhixian,441825,112.073400000000106,24.569300000000055
1881,2436.000000000000000,平远县,Pingyuan Xian,441426,115.889820000000100,24.565931000000091
1882,2437.000000000000000,苗栗县,Miaoli Hsien,710000,120.811800000000062,24.558176000000060
1883,2438.000000000000000,凤山县,Fengshan Xian,452727,107.047900000000027,24.542965000000038
1884,2439.000000000000000,泸西县,Luxi Xian,532527,103.762730000000033,24.531933000000038
1885,2440.000000000000000,钟山县,Zhongshan Xian,452427,111.295570000000055,24.526541000000066
1886,2441.000000000000000,东兰县,Donglan Xian,452728,107.372630000000072,24.520552000000066
1887,2443.000000000000000,南靖县,Nanjing Xian,350627,117.362780000000043,24.499714000000040
1888,2444.000000000000000,西林县,Xilin Xian,452632,105.090490000000045,24.497915000000091
1889,2445.000000000000000,荔浦县,Lipu Xian,452331,110.391200000000026,24.496014000000059
1890,2446.000000000000000,宜山县,Yishan Xian,452722,108.655880000000025,24.490730000000042
1891,2447.000000000000000,鹿寨县,Luzhai Xian,452223,109.736630000000048,24.485367000000053
1892,2448.000000000000000,阳山县,Yangshan Xian,441823,112.638270000000034,24.485014000000035
1893,2449.000000000000000,景东彝族自治县,Jingdong Yizu Zizhixian,532724,100.836290000000076,24.452126000000078
1894,2451.000000000000000,云县,Yun Xian,533523,100.127670000000080,24.448603000000048
1895,2452.000000000000000,潞西县,Luxi Xian,533121,98.588608000000079,24.441521000000080
1896,2453.000000000000000,和平县,Heping Xian,441624,114.932360000000017,24.439734000000044
1897,2454.000000000000000,龙海县,Longhai Xian,350621,117.809390000000008,24.439224000000081
1898,2455.000000000000000,金门县,Jinmen Xian,350527,118.316310000000044,24.433306000000073
1899,2456.000000000000000,贺县,He Xian,452426,111.534550000000081,24.417259000000058
1900,2457.000000000000000,弥勒县,Mile Xian,532526,103.433200000000056,24.409359000000052
1901,2458.000000000000000,陇川县,Longchuan Xian,533124,97.962486000000069,24.365541000000064
1902,2459.000000000000000,连平县,Lianping Xian,441623,114.482349999999997,24.357727000000068
1903,2461.000000000000000,大埔县,Dapu Xian,441422,116.688630000000103,24.354483000000073
1904,2462.000000000000000,平和县,Pinghe Xian,350628,117.296230000000037,24.351973000000044
1905,2463.000000000000000,凌云县,Lingyun Xian,452628,106.575720000000047,24.348549000000048
1906,2464.000000000000000,翁源县,Wengyuan Xian,440229,114.131900000000087,24.344467000000066
1907,2467.000000000000000,梅县,Mei Xian,441401,116.108730000000037,24.307465000000036
1908,2468.000000000000000,田林县,tianlin Xian,452630,106.235180000000071,24.301670000000058
1909,2469.000000000000000,江川县,Jiangchuan Xian,532422,102.748630000000048,24.296196000000066
1910,2470.000000000000000,台中县,Taichung Hsien,710000,120.712830000000054,24.255592000000036
1911,2471.000000000000000,柳江县,Liujiang Xian,450221,109.325840000000028,24.252417000000037
1912,2472.000000000000000,蒙山县,Meng shan Xian,452425,110.519800000000032,24.203249000000085
1913,2473.000000000000000,华宁县,Huaning Xian,532425,102.927680000000066,24.197353000000078
1914,2474.000000000000000,英德县,Yingde Xian,441822,113.402080000000069,24.172937000000047
1915,2475.000000000000000,昭平县,Zhaoping Xian,452424,110.803610000000049,24.169123000000070
1916,2476.000000000000000,峨山彝族自治县,Eshan Yizu Zizhixian,532427,102.398430000000076,24.166214000000082
1917,2477.000000000000000,巴马瑶族自治县,Bama Yaozu Zizhixian,452729,107.245930000000044,24.146502000000055
1918,2479.000000000000000,兴宁县,Xingning Xian,441425,115.727350000000001,24.138691000000051
1919,2480.000000000000000,金秀瑶族自治县,Jinxiu Yaozu Zizhixian,452230,110.180300000000045,24.130014000000074
1920,2481.000000000000000,漳浦县,Zhangpu Xian,350623,117.610730000000103,24.117096000000060
1921,2482.000000000000000,通海县,Tonghai Xian,532424,102.755610000000047,24.106071000000043
1922,2483.000000000000000,龙川县,Longchuan Xian,441622,115.255580000000009,24.099714000000063
1923,2484.000000000000000,畹町市,Wanding Shi,533101,98.077072000000044,24.085590000000082
1924,2485.000000000000000,彰化县,Changhua Hsien,710000,120.535270000000082,24.076578000000040
1925,2486.000000000000000,新平彝族傣族自治县,Xinping Yizu Daizu Zizhixian,532428,101.989720000000034,24.075867000000073
1926,2487.000000000000000,忻城县,Xincheng Xian,452231,108.660470000000032,24.064043000000083
1927,2488.000000000000000,新丰县,Xinfeng Xian,440233,114.201710000000048,24.062494000000072
1928,2489.000000000000000,广南县,Guangnan Xian,532627,105.062000000000069,24.052822000000049
1929,2490.000000000000000,丘北县,Qiubei Xian,532626,104.192440000000033,24.048903000000053
1930,2491.000000000000000,永德县,Yongde Xian,533524,99.250793000000044,24.029348000000084
1931,2492.000000000000000,瑞丽县,Ruili Xian,533125,97.859154000000046,24.012642000000085
1932,2493.000000000000000,花莲县,Hualien Hsien,710000,121.602550000000065,23.983141000000046
1933,2494.000000000000000,云霄县,Yunxiao Xian,350622,117.328310000000101,23.959551000000090
1934,2495.000000000000000,象州县,Xiangzhou Xian,452224,109.682460000000049,23.958055000000058
1935,2496.000000000000000,都安瑶族自治县,Du'an Yaozu Zizhixian,452730,108.093440000000044,23.934784000000036
1936,2497.000000000000000,五华县,Wuhua Xian,441424,115.762500000000045,23.932161000000065
1937,2498.000000000000000,怀集县,Huaiji Xian,441224,112.179240000000050,23.912186000000077
1938,2499.000000000000000,南投县,Nantou Hsien,710000,120.679310000000100,23.910688000000050
1939,2501.000000000000000,镇康县,Zhenkang Xian,533525,99.026527000000044,23.882551000000035
1940,2502.000000000000000,临沧县,Lincang Xian,533521,100.088230000000067,23.880026000000043
1941,2503.000000000000000,佛冈县,Fogang Xian,441821,113.531050000000050,23.871895000000052
1942,2504.000000000000000,镇沅彝族哈尼族拉祜族自治县,Zhenyuan Yizu Hanizu Lahuzu Zizhixian,532726,100.885170000000073,23.871788000000038
1943,2505.000000000000000,合山市,Heshan Shi,452201,108.873850000000061,23.801832000000047
1944,2506.000000000000000,丰顺县,Fengshun Xian,441423,116.170490000000086,23.767244000000062
1945,2507.000000000000000,大化瑶族自治县,Dahua Yaozu Zizhixian,452731,107.990530000000035,23.749001000000078
1946,2508.000000000000000,龙门县,Longmen Xian,441324,114.243090000000052,23.739285000000052
1947,2510.000000000000000,田阳县,Tianyang Xian,452622,106.908670000000029,23.733870000000081
1948,2511.000000000000000,来宾县,Laibin Xian,452226,109.232940000000042,23.731440000000077
1949,2513.000000000000000,石屏县,Shiping Xian,532525,102.488260000000082,23.719015000000070
1950,2514.000000000000000,云林县,Yunlin Hsien,710000,120.538080000000036,23.718073000000061
1951,2515.000000000000000,开远市,Kaiyuan Shi,532502,103.233810000000062,23.714905000000044
1952,2516.000000000000000,马山县,Mashan Xian,452127,108.174720000000036,23.714365000000043
1953,2517.000000000000000,诏安县,Zhao'an Xian,350624,117.174900000000093,23.705355000000054
1954,2518.000000000000000,东山县,Dongshan Xian,350626,117.425540000000069,23.699547000000052
1955,2519.000000000000000,饶平县,Raoping Xian,440522,117.003570000000082,23.676125000000070
1956,2520.000000000000000,潮州市,Chaozhou Shi,440581,116.636660000000006,23.667706000000067
1957,2521.000000000000000,紫金县,Zijin Xian,441621,115.173060000000078,23.643053000000066
1958,2522.000000000000000,广宁县,Guangning Xian,441223,112.431320000000028,23.642736000000070
1959,2523.000000000000000,富宁县,Funing Xian,532628,105.611790000000042,23.631229000000076
1960,2524.000000000000000,建水县,Jianshui Xian,532524,102.822310000000073,23.624552000000051
1961,2525.000000000000000,砚山县,Yanshan Xian,532622,104.332210000000032,23.613071000000048
1962,2526.000000000000000,田东县,Tiandong Xian,452623,107.114160000000027,23.605627000000084
1963,2527.000000000000000,元江哈尼族彝族傣族自治县,Yuanjiang Hanizu Yizu Daizu Zizhixian,532429,102.006420000000048,23.604008000000078
1964,2528.000000000000000,武宣县,Wuxuan Xian,452225,109.655030000000068,23.596741000000065
1965,2529.000000000000000,澎湖县,Penghu Hsien,710000,119.577070000000049,23.571344000000067
1966,2530.000000000000000,从化县,Conghua Xian,440122,113.581100000000106,23.555426000000068
1967,2531.000000000000000,平南县,Pingnan Xian,452524,110.394740000000070,23.549980000000062
1968,2532.000000000000000,揭阳县,Jieyang Xian,440525,116.349770000000035,23.542976000000067
1969,2533.000000000000000,耿马傣族佤族自治县,Gengma Daizu Vazu Zizhixian,533527,99.396393000000046,23.540480000000059
1970,2534.000000000000000,景谷傣族彝族自治县,Jinggu Daizu Yizu Zizhixian,532725,100.699580000000026,23.499077000000057
1971,2537.000000000000000,嘉义县,Chia-i Hsien,710000,120.435890000000086,23.483335000000068
1972,2538.000000000000000,双江拉祜族佤族布朗族傣族自治县,Shuangjiang Lahuzu Vazu Blangzu Daizu Zizhixian,533526,99.826180000000079,23.472231000000079
1973,2539.000000000000000,澄海县,Chenghai Xian,440521,116.768040000000042,23.463154000000088
1974,2540.000000000000000,封开县,Fengkai Xian,441225,111.508100000000070,23.445099000000084
1975,2541.000000000000000,西畴县,Xichou Xian,532623,104.668500000000051,23.442638000000045
1976,2542.000000000000000,上林县,Shanglin Xian,452124,108.591140000000053,23.442163000000050
1977,2543.000000000000000,墨江哈尼族自治县,Mojiang Hanizu Zizhixian,532723,101.694620000000043,23.436018000000047
1978,2544.000000000000000,揭西县,Jiexi Xian,440526,115.836450000000013,23.434557000000041
1979,2545.000000000000000,南澳县,Nan'ao Xian,440523,117.016980000000103,23.425440000000037
1980,2546.000000000000000,苍梧县,Cangwu Xian,450421,111.240390000000048,23.421976000000086
1981,2547.000000000000000,那坡县,Napo Xian,452627,105.840090000000032,23.412697000000037
1982,2548.000000000000000,桂平县,Guiping Xian,452523,110.071660000000065,23.394571000000042
1983,2549.000000000000000,花县,Hua Xian,440121,113.202910000000088,23.376837000000080
1984,2550.000000000000000,文山县,Wenshan Xian,532621,104.235550000000046,23.376131000000044
1985,2551.000000000000000,红河县,Honghe Xian,532529,102.418880000000058,23.374924000000078
1986,2552.000000000000000,藤县,Teng Xian,452423,110.904280000000028,23.373119000000088
1987,2553.000000000000000,蒙自县,Mengzi Xian,532522,103.392570000000035,23.369949000000076
1988,2556.000000000000000,四会县,Sihui Xian,441222,112.694530000000100,23.348709000000042
1989,2557.000000000000000,德保县,Debao Xian,452625,106.608350000000030,23.332321000000036
1990,2558.000000000000000,平果县,Pingguo Xian,452624,107.570010000000025,23.324800000000039
1991,2559.000000000000000,台南县,Tainan Hsien,710000,120.313440000000014,23.313587000000041
1992,2560.000000000000000,陆河县,Luhe Xian,441523,115.651430000000005,23.310923000000059
1993,2561.000000000000000,普宁县,Puning Xian,440527,116.168010000000095,23.300182000000063
1994,2562.000000000000000,增城县,Zengcheng Xian,440125,113.829150000000027,23.292559000000040
1995,2563.000000000000000,潮阳县,Chaoyang Xian,440524,116.594060000000013,23.260954000000083
1996,2564.000000000000000,郁南县,Yunan Xian,441229,111.521430000000066,23.242224000000078
1997,2565.000000000000000,宾阳县,Binyang Xian,452123,108.810040000000072,23.216873000000078
1998,2566.000000000000000,隆安县,Long'an Xian,452126,107.684950000000072,23.178167000000087
1999,2567.000000000000000,博罗县,Boluo Xian,441322,114.273610000000076,23.172247000000084
2000,2568.000000000000000,元阳县,Yuanyang Xian,532528,102.742720000000077,23.168028000000049
2001,2569.000000000000000,武鸣县,Wuming Xian,450122,108.276290000000074,23.166767000000050
2002,2570.000000000000000,三水县,Sanshui Xian,440621,112.886070000000018,23.165869000000043
2003,2571.000000000000000,沧源佤族自治县,Cangyuan Vazu Zizhixian,533528,99.245209000000045,23.153120000000058
2004,2572.000000000000000,德庆县,Deqing Xian,441226,111.771020000000078,23.146791000000064
2005,2573.000000000000000,靖西县,Jingxi Xian,452626,106.415890000000047,23.142054000000087
2006,2575.000000000000000,麻栗坡县,Malipo Xian,532624,104.691510000000051,23.122219000000086
2007,2576.000000000000000,贵港市,Guigang Shi,452502,109.608440000000030,23.099092000000041
2008,2578.000000000000000,天等县,Tiandeng Xian,452131,107.132400000000075,23.084743000000060
2009,2579.000000000000000,普洱哈尼族彝族自治县,Pu'er Hanizu Yizu Zizhixian,532722,101.037310000000048,23.066851000000042
2010,2581.000000000000000,高要县,Gaoyao Xian,441201,112.453160000000025,23.056921000000045
2011,2583.000000000000000,惠来县,Huilai Xian,440528,116.288510000000088,23.039129000000059
2012,2585.000000000000000,马关县,Maguan Xian,532625,104.387850000000071,23.012882000000047
2013,2587.000000000000000,绿春县,Luchun Xian,532531,102.401810000000069,23.000284000000079
2014,2588.000000000000000,惠东县,Huidong Xian,441323,114.712330000000065,22.987820000000056
2015,2589.000000000000000,屏边苗族自治县,Pingbian Miaozu Zizhixian,532523,103.679210000000069,22.986122000000080
2016,2590.000000000000000,海丰县,Haifeng Xian,441521,115.334810000000061,22.975712000000044
2017,2591.000000000000000,陆丰县,Lufeng Xian,441522,115.641080000000102,22.948467000000051
2018,2592.000000000000000,番禺县,Panyu Xian,440126,113.366100000000074,22.943789000000038
2019,2593.000000000000000,云浮县,Yunfu Xian,441227,112.039990000000103,22.933193000000074
2020,2594.000000000000000,岑溪县,Cenxi Xian,452421,111.000850000000071,22.929060000000050
2021,2595.000000000000000,高明县,Gaoming Xian,440624,112.848490000000083,22.889038000000085
2022,2596.000000000000000,容县,Rong Xian,452525,110.551030000000026,22.863588000000050
2023,2597.000000000000000,顺德县,Shunde Xian,440623,113.253920000000107,22.847860000000082
2024,2598.000000000000000,大新县,Daxin Xian,452130,107.195430000000044,22.841093000000058
2025,2600.000000000000000,惠阳县,Huiyang Xian,441321,114.462690000000066,22.799276000000077
2026,2601.000000000000000,思茅县,Simao Xian,532721,100.975430000000074,22.793430000000058
2027,2602.000000000000000,金平苗族瑶族傣族自治县,Jinping Miaozu Yaozu Daizu Zizhixian,532530,103.222170000000062,22.787333000000046
2028,2604.000000000000000,罗定县,Luoding Xian,441230,111.570350000000076,22.766914000000043
2029,2605.000000000000000,鹤山县,Heshan Xian,440725,112.958160000000021,22.765884000000085
